"idelem";"tipo_elem";"cod_cent";"nombre";"st_x";"st_y"
3410;495;"95004";"Pº ERMITA SANTO S-N";438671.994077988;4474062.85534908
5002;495;"95005";"Pº EXTREMADURA E-O(Pº ERMITA-CARAMUEL)(CARRIL ABIERTO)";438477.459289529;4474159.97090179
5023;495;"95020";"Pº EXTREMADURA O-E(REPULLES VARGAS-SISEBUTO)";437770.567786617;4473876.29632714
6645;494;"PM10142";"PM10142";443156.723023433;4480441.54691158
6646;494;"PM10211";"PM10211";443442.357038003;4479953.36289444
6647;494;"PM10212";"PM10212";443424.663836859;4479948.90198621
6648;494;"PM10241";"PM10241";443582.145098841;4479608.7972487
6653;494;"PM10344";"PM10344";443844.100355445;4478619.12662456
6600;495;"78402";"SANTO DOMINGO DE LA CALZADA, 23 E-O (VALCARLOS - SIERRA DE ATAPUERCA)";443625.176596115;4484304.87572625
5034;495;"95021";"(TACTICO)REPULLES VARGASS-N";437750.04918616;4473851.79710679
6643;494;"PM10092";"PM10092";442929.093549193;4481014.48034743
6644;494;"PM10141";"PM10141";443141.671144471;4480480.64027797
5011;495;"95001";"AV SAAVEDRA FAJARDO N-S(AV PORTUGAL-Pº EXTREMADURA)";438606.130386202;4474277.07740964
6820;494;"PM11074";"PM11074";442833.303378656;4471884.32594423
6813;494;"PM12342";"PM12342";436980.267351313;4479044.9452746
6695;494;"PM12391";"PM12391";436827.145368002;4479456.6669808
6696;494;"PM12471";"PM12471";436553.620316373;4480193.65191969
6699;494;"PM12641";"PM12641";437721.020613078;4480738.7931575
6700;494;"PM12721";"PM12721";438311.310324433;4480689.68244221
6677;494;"PM10982";"PM10982";443421.946102226;4472652.90974249
6679;494;"PM11071";"PM11071";442838.681350123;4471877.58481976
3801;494;"PM12781";"PM12781";438877.88990681;4480947.6528714
6914;494;"PM12851";"PM12851";439435.807431987;4481387.03100624
6702;494;"PM12921";"PM12921";440100.284165859;4481623.99215101
3510;494;"PM12961";"PM12961";440483.418177377;4481745.67980505
6703;494;"PM12981";"PM12981";440691.737302758;4481843.58094045
6721;494;"PM20262";"PM20262";443681.193331608;4479468.11201338
6722;494;"PM20321";"PM20321";443839.068836705;4478926.24438207
6723;494;"PM20322";"PM20322";443856.160182033;4478934.549313
6724;494;"PM20327";"PM20327";443829.763156433;4478924.18252801
6726;494;"PM20412";"PM20412";443947.741095662;4478159.59164986
6727;494;"PM20441";"PM20441";444060.407249478;4477640.10007016
6728;494;"PM20442";"PM20442";444082.228870439;4477652.04019821
6729;494;"PM20471";"PM20471";444187.058644227;4477292.46101379
6718;494;"PM20232";"PM20232";443485.329394934;4479965.9537533
6719;494;"PM20233";"PM20233";443476.906343157;4479962.46434416
6720;494;"PM20261";"PM20261";443664.148620713;4479455.09239372
6772;494;"PM23011";"PM23011";440986.186150031;4481998.97731872
6739;494;"PM20742";"PM20742";444245.342090094;4474798.24710664
6753;494;"PM20971";"PM20971";443503.925496364;4472783.58444841
6754;494;"PM20972";"PM20972";443507.709323072;4472742.56183365
6755;494;"PM20976";"PM20976";443501.235422421;4472745.62812319
3558;494;"PM22391";"PM22391";436817.237157424;4479447.57261944
3559;494;"PM22392";"PM22392";436802.736610191;4479439.67332558
6769;494;"PM22471";"PM22471";436540.733420526;4480172.36057762
6771;494;"PM22901";"PM22901";439909.515744656;4481584.77631725
3494;494;"PM22971";"PM22971";440570.835852426;4481798.2257061
6783;494;"PM33031";"PM33031";440759.321249039;4483439.42445738
6779;494;"PM31452";"PM31452";438957.285436933;4469281.07123844
6780;494;"PM31801";"PM31801";437032.035598119;4473558.07772203
6938;494;"PM31851";"PM31851";435193.314284807;4472539.17286589
6939;494;"PM31852";"PM31852";435187.633752643;4472554.94322737
6784;494;"PM33032";"PM33032";440769.117626298;4483435.23104015
6785;494;"PM33151";"PM33151";442034.138375326;4481561.50417063
6786;494;"PM33152";"PM33152";442027.879872119;4481562.94186353
6942;494;"PM31881";"PM31881";433649.180340992;4471010.92980646
6941;494;"PM31882";"PM31882";433644.924255717;4471015.63946923
6949;494;"PM31891";"PM31891";432859.446099971;4470247.79267206
6950;494;"PM31892";"PM31892";432854.832604295;4470253.53150192
3496;494;"PM32352";"PM32352";436952.704675164;4478788.73986579
6805;494;"PM43031";"PM43031";440751.904898044;4483446.09267269
3846;495;"01007";"Sagasta 20 O-E - Mejia Lequerica-Pl. Alonso Martinez";440867.696168563;4475722.59770293
7036;495;"02500";"Dr. Esquerdo S-N - Vaderribas-Garibay(Giro a Cavanilles)";443055.393512007;4473017.06284465
9841;495;"03001";"Valle de Mena S-E - Acc.Ramon Castroviejo-Gta.Isaac Rabín";438447.485461468;4480661.92890175
3995;495;"07004";"(AFOROS)Francisco Silvela, 46 S-N - (Ferrer del Rio-Jose Picon";442979.335168198;4476334.23103295
6802;494;"PM43011";"PM43011";440993.348771647;4482370.37489271
6803;494;"PM43012";"PM43012";440982.54379628;4482367.51365285
6804;494;"PM43021";"PM43021";440798.681356087;4483020.61531882
6806;494;"PM43032";"PM43032";440742.701014504;4483449.53372042
6807;494;"PM43151";"PM43151";442010.737438704;4481567.90664035
6808;494;"PM43152";"PM43152";442003.988930418;4481568.07948256
6809;494;"PM43201";"PM43201";444174.710576428;4481793.24434401
7129;494;"PM43222";"PM43222";443113.771818119;4481918.34331711
4058;495;"10010";"Ibiza, 14 O-E - Menendez Pelayo-Narvaez";442689.053335115;4474603.39376432
3706;494;"PM43022";"PM43022";440790.145658697;4483014.80619327
4187;495;"13045";"Palos de la Frontera E-O - Batalla del Salado-Sta Maria Cabeza";441036.150467452;4472946.94872604
5104;495;"14013";"(AFOROS) Ronda Valencia E-O - Valencia-Meson de Paredes";440736.361808544;4473248.77135364
3765;495;"15304";"(MICRO) Alcala O-E(Delante G.5)(P.M.3) - (MICRO) Alcala O-E(Delante G.5)(P.M.3)";441005.32127825;4474671.28635946
4319;495;"16048";"Arriaza N-S - Irun-Cuesta San Vicente";439368.317279253;4474964.07617555
4408;495;"19006";"San Bernardo, 126 S-N - Jerónimo de la Quintana-Gta. Quevedo";440334.527988576;4476201.34739161
4424;495;"20008";"Vallehermoso, 67  S-N - Donoso Cortés-Cea Bermúdez";440030.242717635;4476772.73913691
4453;495;"21033";"Gral. Martínez Campos O-E - Gta. Pintor Sorolla-Fdez. de la Hoz";440907.562540906;4476475.39708
4454;495;"22001";"(AFOROS) Bravo Murillo, 75 N-S - Cristóbal Bordiu-Rios Rosas";440400.153415977;4477389.07195225
4455;495;"22002";"Rios Rosas, 28 E-O - Ponzano-Santa Engracia";440794.557682731;4477248.86055459
3400;495;"34022";"Clara del Rey, 23 N-S - Santa Rita-Santa Hortensia";443436.925345467;4477618.71963272
4641;495;"34029";"Pradillo 66 O-E - Saturnino Calleja-Gustavo Fdez. Balbuena";443389.592121674;4478106.29264247
5720;495;"63033";"Gral.Moscardó S-N - Reina Mercedes-Gral.Perón";441034.390928497;4478269.19675923
5727;495;"63040";"Basílica E-O - Gral.Moscardó- Orense";441030.473954825;4478068.64700601
5721;495;"63034";"Orense S-N - Raimundo Fdez.Villaverde-Hernani";441130.101832409;4477780.86744437
5722;495;"63035";"Orense S-N - Basílica-Reina Mercede";441157.130401683;4478106.37812765
5723;495;"63036";"Orense S-N - Reina Mercedes-Gral.Perón";441171.398808877;4478277.24094575
5724;495;"63037";"Orense N-S - Reina Mercedes-Basílica";441158.326777729;4478196.28081887
5725;495;"63038";"Orense N-S - Basílica-Hernani";441147.310331442;4478044.17634208
5726;495;"63039";"Reina Mercedes E-O - Gral.Moscardó-Orense";441042.269459322;4478241.5512778
4261;495;"97039";"Bailen N-S - Requena-Cuesta de la Vega";439574.823320645;4474336.38073677
4130;495;"97094";"Pedro Bosch E-O - Ciudad de Barcelona-Jacaranda";442521.84101662;4472166.11817024
3755;495;"40015";"C/. Candilejas - Javier de Miguel-Av. San Diego";443867.943189693;4470747.63753656
5796;495;"40016";"C/. Arroyo del Olivar - Tte. Muñoz Diaz-Payaso Fofó";444188.100767499;4471558.74531882
5799;495;"40019";"C/. Arroyo del Olivar - Payaso Fofó-Sierra de Cadi";443986.997043846;4471658.70526084
6019;495;"46011";"C/. Arturo Soria - Emilio Vargas-Hernández de Tejada";444923.7960991;4477969.00388064
6022;495;"46014";"C/. Arturo Soria   - Angelita Cavero-Josefa Valcárcel";445084.684453847;4477763.91321347
6095;495;"47034";"Acceso a Arturo Soria - M-30-Arturo Soria";443737.386104776;4481843.04078611
6096;495;"47035";"C/. Arturo Soria  - Laúd-Briviesca";443766.461755638;4481734.4981859
3821;494;"PM20025";"PM20025";443034.511416918;4481681.45835702
4812;495;"26005";"(AFO)ALCOCER E-O(ARECHABALETA-V. DESAMP)";440887.420578702;4467063.96464464
4898;495;"37011";"VALMOJADO S-N(VALMOJADO N? 163-ILLESCAS)";435742.038280333;4471647.73478812
4947;495;"38028";"AV.DE LOS POBLADOS E-O(UGENA-POLAN)";438567.066256817;4469670.19555151
3571;495;"38029";"POLAN N-S(CAZALEGAS-POBLADOS)";438454.438669694;4469708.89132679
4985;495;"39038";"POBLADOS O-E(R. YBARRA-CNO.V.VILLAVERDE)";439686.082514828;4469627.1134636
4986;495;"39039";"POBLADOS E-O(PRADOLONGO- C.V.VILLAVERDE)";439916.518434444;4469551.85273892
4987;495;"39040";"POBLADOS O-E(JOAQUIN FRANCES-ORCASUR 1)";440444.722719707;4469389.07539767
4782;495;"48010";"(TACTICO)DOLORES BARRANCO E-O";439757.844538399;4470690.36944532
5041;495;"49008";"GRAL.RICARDOS O-E(CLARISAS-ALEJ.SANCHEZ)";438355.113181324;4471640.89791138
5146;495;"58013";"C.V. LEGANES O-E(S.CLEMENTE-C.CAMPOAMOR)";437966.525818675;4470409.13602572
5147;495;"58014";"AV. ABRANTES O-E(BESOLLA-PL. VULCANO)";437853.669140615;4470028.4205509
5154;495;"80008";"(AFOR)GRAL. FANJUL N-S(POBLADOS-GUARE?A)";435338.715504726;4471001.39679662
9940;495;"84045";"AV. PESETA O-E (MUTUAL - LUIS ORO)";436710.973850282;4468516.67179103
9942;495;"84046";"AV. PESETA E-O(MARAVEDI-DINERO)";436509.009012319;4468486.99928468
5277;495;"85003";"ENTRADA A CRUCE DESDE TUNEL CALLE 30 N-S";439273.283423219;4472475.1294638
5279;495;"85005";"CALLE 30 N-S";439288.07666851;4472481.2241181
5391;495;"94010";"S. NORBERTO E-O(S.TARSICIO-S.ERASMO)";440193.069879857;4465903.53396749
5393;495;"94012";"S. NORBERTO O-E(REAL PINTO-S.ERASMO)";440043.807176896;4465915.44930397
5013;495;"95031";"CARAMUEL N-S(D?A MENCIA-ANTILLON SENTID)";438448.681549349;4473827.74922067
5014;495;"95032";"CARAMUEL N-S(FIDIAS-P? OLIVOS)";438183.17165757;4473485.46367396
3553;495;"95033";"(TAC) JAIME III O-E(ARAMIS-CARAMUEL)";438190.719624361;4473549.68668059
5030;495;"95035";"(TAC)P.SARASATE O-E(FUENDETODOS-CARAMUEL";438135.275132847;4473300.43373474
5017;495;"95036";"P? OLIVOS O-E(M? DEL CARMEN-CARAMUEL)";438074.355698657;4473349.82449143
5389;495;"94007";"RESINA SE-NO(S.ERASMO-R. PINTO)";439775.193593039;4465481.79319474
4525;495;"31041";"DR.FEDERICO RUBIO Y GALI O-E(FCO. DE DIEGO-MORERAS)";439545.493988594;4478606.03097006
5111;495;"96047";"(TAC)J.UROSA  E-O(C.AGUILERA-N.S.FATIMA)";436819.72820489;4470983.31220873
5128;495;"96050";"(TAC)M.O.ROMERO N-S(F.DELGADO-N.S.FATIM)";436628.975733195;4470730.3345191
4908;495;"98018";"(TAC)ACCESO NV N-S(NV-SESE?A)";435301.500192438;4472429.48381458
5179;495;"98022";"CTRA. DE BOADILLA O-E (CARABIAS-NV)";435166.699104694;4472517.16255161
5175;495;"98034";"CT.CCHEL-ARAV.S-N(DAN.SEGOVIA-VILLAVIC.)";434502.442585824;4472116.92667407
9930;495;"29007";"AV.MIRAFLORES S-N(AV.COMPLUTENSE -SINESIO DELGADO)";438262.726469649;4479131.97197197
9932;495;"29008";"AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA)";438249.543932557;4479142.9543362
4557;495;"32017";"AV. BETANZOS S-N(MELCHOR FERNANDEZ ALMAGRO-LA BAQEZA)";439810.959491135;4481010.57615324
4558;495;"32018";"FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN)";440821.804199195;4480934.37065704
3402;495;"91001";"Hiedra S-N (Estacisn Chamartmn-Bambz)";442607.435840192;4480747.87760911
5746;495;"91004";"Av. Pio XII O-E (Bambz-Av. Burgos)";442692.584306952;4480703.27551264
4738;495;"93026";"(TACTICO)Chantada O-E(Cisar Marique-Candido Mateos)";439235.832649362;4480736.84891475
5204;495;"36013";"ALMANZORA O-E(CINCO LAGUNAS-C.BARRIAL)";433054.317198241;4479396.42924742
4864;495;"36020";"(TACTIC)ANA TERESA E-O(ARDALES-PLEYADES)";433652.88063853;4479418.98242374
6954;495;"75022";"MONASTERIO ARLANZA O-E(M607-NTRA. SRA. VALVERDE)";441980.665292993;4484500.9038978
7110;495;"75023";"(TACTICO) MONASTERIO ARLANZA GIRO GR-4";442020.482742342;4484498.84158521
6958;495;"75408";"(TACTICO)NTRA. SRA. VALVERDE N-S(CARRIL DERECHO-ANTONIO CABEZON-AFUERAS VALVERDE)";441950.408760317;4483613.71621388
6962;495;"76001";"MONASTERIO ESCORIAL, 14 E-O (MONASTERIO DE LAS HUERTAS- SANTUARIO DE VALVERDE)";440105.940170023;4484208.0350112
3492;494;"PM10862";"PM10862";443849.279382528;4473834.21965045
7124;494;"PM10948";"PM10948";443553.211198966;4473125.94711237
6690;494;"PM12061";"PM12061";437554.842645538;4476184.56545232
5024;495;"95026";"Pº EXTREMADURA O-E(NAVAS DEL REY-LA MILAGROSA)";437515.503933946;4473755.90493645
5020;495;"95027";"FRANCISO BRIZUELA  S-N(BENICASIM-Pº EXTREMADURA)";437417.131442121;4473658.99690118
6691;494;"PM12121";"PM12121";437534.385673241;4476819.12233468
7125;494;"PM12122";"PM12122";437580.14107387;4476831.88011653
6692;494;"PM12211";"PM12211";437382.447351863;4477607.36416759
6693;494;"PM12241";"PM12241";437203.946204058;4478206.35870488
3700;495;"78401";"REDECILLA DEL CAMINO S-N (VILORIA DE RIOJA - SANTO DOMINGO DE LA CALZADA)";443439.532195094;4484426.75528634
5008;495;"95024";"Pº EXTREMADURA E-O(TURISMUNDO-GRAL. MANSO)";437588.465968597;4473799.2092835
3491;494;"PM10861";"PM10861";443870.768810064;4473819.57427182
5031;495;"95025";"(TACTICO) ALFONSO ACEA N-S";437486.081294936;4473771.08366021
6716;494;"PM20152";"PM20152";443197.939494491;4480469.95393578
6717;494;"PM20231";"PM20231";443458.139361046;4479960.48595725
6732;494;"PM20571";"PM20571";444143.130444802;4476492.40467012
6750;494;"PM20912";"PM20912";443740.691158386;4473370.57532839
6751;494;"PM20913";"PM20913";443715.378186533;4473380.50077684
6756;494;"PM21081";"PM21081";442832.641534016;4471850.51716285
6757;494;"PM21148";"PM21148";442406.928247906;4471293.43556452
6758;494;"PM21181";"PM21181";442288.922182251;4471123.75308561
6759;494;"PM21185";"PM21185";442296.464926618;4471120.26285594
6760;494;"PM21188";"PM21188";442309.725863645;4471114.43742452
6773;494;"PM23071";"PM23071";441571.383389973;4481975.05596304
6715;494;"PM20151";"PM20151";443178.354671515;4480457.54059666
3850;495;"01011";"(AFOROS) Genova O-E - General Castaños-Pl. Colon";441364.401166405;4475478.93782712
10035;495;"01016";"Marques de la Ensenada N-S - Orellana - Barbara Braganza";441335.360948093;4475224.81817235
3854;495;"01020";"Fernado VI E-O - Campoamor-Hortaleza";441029.861465876;4475420.41192736
3855;495;"01021";"Hortaleza, 75 S-N - Travesia San Mateo-Fernando VI";440920.172461735;4475384.99003682
3838;494;"PM30902";"PM30902";443727.361105161;4473260.61847482
7127;494;"PM31301";"PM31301";441119.364570822;4469584.27439356
6794;494;"PM41801";"PM41801";437044.002361466;4473549.17389812
6936;494;"PM41802";"PM41802";437034.657271927;4473525.64887995
6937;494;"PM41851";"PM41851";435263.480478901;4472586.87215186
6795;494;"PM41852";"PM41852";435264.013241116;4472571.47085427
6952;494;"PM41891";"PM41891";432857.684321228;4470233.83998296
3852;495;"01030";"Pº Castellana S-N - Pl. Colon-Ayala";441563.97050039;4475477.5059023
6819;494;"PM30472";"PM30472";444226.378887273;4477297.59666946
3495;494;"PM30752";"PM30752";444554.299696237;4474523.3455253
3849;495;"01010";"Pl. Santa  Barbara S-N - Serrano Anguita-Pl. Alonso Martinez";441022.835419939;4475579.02348746
3497;495;"06019";"Lopez Hoyos, 28 S-N - Lagasca-Velazquez";442138.225388934;4476890.07552062
3968;495;"06028";"Maria Molina O-E - Principe Vergara-General Pardiñas";442535.147973173;4476733.01440813
3969;495;"06029";"Maria Molina E-O - Fco. Silvela-Principe Vergara";442586.907192198;4476739.1275066
4021;495;"09005";"Alcala O-E - Jorge Juan-Felipe II";442580.51298778;4475207.67400425
4392;495;"18018";"San Bernardo S-N - Divino Pastor-Malasaña";440206.365736971;4475720.49309802
3620;495;"18019";"San Bernardo S-N - Travesia Pozas-Espiritu Santo";440111.521771919;4475444.18607176
4115;495;"12008";"Pº Delicias S-N - Caceres- General Palanca";441197.796926005;4472440.48913637
4160;495;"13012";"Espalter O-E - Pº del Prado-Alfonso XII";441557.181256971;4474003.41817301
4365;495;"17034";"Quintana E-O - Martin de los Heros-Mendizabal";439293.488385447;4475723.47765674
4415;495;"19014";"Eloy Gonzalo O-E - Juan de Austria-Santa Engracia";440618.094504089;4476401.23897342
4416;495;"19015";"Gonzalo de Córdoba E-O - Cardenal Cisneros-Fuencarral";440476.495780083;4476179.67264991
3694;495;"20005";"Fernando el Catolico E-O - Blasco de Gara-Guzmán el Bueno";439745.294477535;4476396.16065551
5438;495;"43027";"(TACTICO) Salida Centro Cívico S-N - (TACTICO) Salida Centro Cívico S-N";440025.818582594;4481534.1611787
4379;495;"18001";"Guzmán el Bueno, 54 N-S - Donoso Cortés-Fernández de los Rios";439629.080992953;4476628.44659028
5581;495;"61070";"Alberto Alcocer O-E - Pº de la Habana-Víctor Andrés Belaunde";442327.142831189;4479081.39315614
5578;495;"61067";"Potosi E-O - Pº de la Habana-Ramiro Girón";442385.744995105;4478853.33099997
5580;495;"61069";"Víctor Andrés Belaunde N-S - Cochabamba-Potosi";442475.675711538;4478812.86128504
5694;495;"62084";"Sor Angela de la Cruz E-O - Infanta Mercedes-Bravo Murillo";440964.11084718;4479310.12200487
6310;495;"56030";"Ctra. Acceso Estación de Hortaleza - Capitán Cortés-Santa Adela";444805.015442101;4481299.4062682
6311;495;"56031";"Ctra. Acceso Estación de Hortaleza - M40-Ctra. Acceso Estación de Hortaleza ";444907.547249371;4481450.33128645
6317;495;"56037";"C/. Gregorio Sánchez Herráez - Barranquilla-Barichara";445975.020895862;4481018.39238314
6319;495;"56039";"C/. Gregorio Sánchez Herráez - Las Carcavas-Gregorio Sánchez Herráez";446192.305794455;4481196.88060643
6307;495;"56027";"C/. Mar de las Antillas - Mar Menor-Mar Caspio";445352.140039647;4480897.68385382
6424;495;"65006";"C/. Fuente Carrantona - Hacienda de Palacios-Encomienda de Palacios";446019.688594402;4472468.8624718
9956;495;"74016";"Pirra 7 E-O - Euterpe-Ctra. Acceso Est. O`Donnel";449853.047420235;4477650.60321624
6618;495;"79024";"C/. Puerto de Somport - Foresta-Av. Burgos";443419.482018042;4483185.29150231
9958;495;"74015";"Ctra. Acceso Est. O`Donnell 5 S-N - Pasifae-Pirra";449780.462190393;4477576.02635259
6507;495;"83405";"Acceso A3 - A-3 Av. Democracia";447323.398128932;4471465.29683679
5135;495;"58004";"AV.ABRANTES S-N(CONDE-FARO)";438348.055042049;4470526.92721351
6676;494;"PM10981";"PM10981";443441.502529626;4472650.22933578
6680;494;"PM11101";"PM11101";442585.639279485;4471634.57757893
6689;494;"PM11981";"PM11981";437792.658520254;4475661.64519499
6694;494;"PM12331";"PM12331";437026.711505339;4478888.39236856
5283;495;"85009";"SALLABERRY S-N";438946.517537867;4472036.73069458
5284;495;"85010";"MANUEL CARMONA N-S";439099.15350898;4472199.25850492
5285;495;"85011";"QUINCE DE MAYO  N-S";439229.195354854;4472323.94820623
5386;495;"94002";"LAG MARQUESADOSE-NO(S.ERASMO-REAL PINTO)";439665.6975066;4465247.66806675
5394;495;"94013";"DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO)";440044.276411865;4466288.20657315
6832;495;"94014";"REAL DE PINTO S-N(S.JENARO-LENGUAS)";440096.23581328;4466113.42053055
6576;495;"75402";"(TACTICO)GTA. FUENTE CARRA E-O(GIRO)";441956.43056084;4483576.93816465
3795;495;"78011";"VALCARLOS S-N (SANTO DOMINGO DE LA CALZADA - PALAS DEL REY)";443788.7008448;4484207.58369677
3836;494;"PM22341";"PM22341";437014.758937506;4478881.01883266
4191;495;"02013";"Dr. Esquerdo S-N - Lira-Estrella Polar";443266.294260722;4473569.01079226
3873;495;"02021";"Av. Mediterraneo O-E - Sanchez Barcaiztegui-Pl. Conde Casal";443069.707222854;4473335.91047912
3875;495;"02023";"Alcalde Sainz Baranda E-O - Vaquerias-Lozoya";443508.906697244;4474521.47793279
6931;494;"PM23187";"PM23187";442402.519473607;4481839.31136428
6934;494;"PM23221";"PM23221";443095.113111606;4482005.71079084
6935;494;"PM23222";"PM23222";443103.176637329;4481999.93018745
3539;494;"PM30462";"PM30462";444218.054791074;4477471.73148409
7026;495;"01301";"(MICRO) Pº Recoletos  N-S - Pl. Colon-Bárbara Braganza";441514.093754069;4475278.71351222
7011;495;"01302";"(MICRO) Pl. Colón  (Delante Gr. 6) - (MICRO) Pl. Colón  (Delante Gr. 6)";441546.528935291;4475424.66338296
6762;494;"PM21193";"PM21193";442131.217254228;4470742.74927073
6763;494;"PM21231";"PM21231";441712.185211721;4470557.23830576
