district,date,day_of_week,day,month,year,mean_intensity
Usera,2018-12-14,Friday,14,12,2018,478.16588981989355
Usera,2018-12-15,Saturday,15,12,2018,653.1845928680398
Usera,2018-12-16,Sunday,16,12,2018,640.3000905797102
Usera,2018-12-17,Monday,17,12,2018,581.0765010351969
Usera,2018-12-18,Tuesday,18,12,2018,426.7709103241824
Usera,2018-12-19,Wednesday,19,12,2018,430.1881039570194
Usera,2018-12-20,Thursday,20,12,2018,441.29457162808444
Usera,2018-12-21,Friday,21,12,2018,450.5803370765054
Usera,2018-12-22,Saturday,22,12,2018,346.98725430529487
Usera,2018-12-23,Sunday,23,12,2018,301.58157432435786
Usera,2018-12-24,Monday,24,12,2018,339.8015416552774
Usera,2018-12-25,Tuesday,25,12,2018,281.89035320100896
Usera,2018-12-26,Wednesday,26,12,2018,397.21287214406965
Usera,2018-12-27,Thursday,27,12,2018,399.04558753921197
Usera,2018-12-28,Friday,28,12,2018,412.1372023637268
Usera,2018-12-29,Saturday,29,12,2018,332.515604466663
Usera,2018-12-30,Sunday,30,12,2018,299.6672852771521
Usera,2018-12-31,Monday,31,12,2018,334.60090454548487
Usera,2019-01-01,Tuesday,1,1,2019,276.9578395371371
Usera,2019-01-02,Wednesday,2,1,2019,379.83977196352953
Usera,2019-01-03,Thursday,3,1,2019,404.4582091571495
Usera,2019-01-04,Friday,4,1,2019,420.81595828794184
Usera,2019-01-05,Saturday,5,1,2019,331.56632067821346
Usera,2019-01-06,Sunday,6,1,2019,304.49881437611816
Usera,2019-01-07,Monday,7,1,2019,284.4390235162752
Usera,2019-01-08,Tuesday,8,1,2019,438.9290344744951
Usera,2019-01-09,Wednesday,9,1,2019,431.850116979739
Usera,2019-01-10,Thursday,10,1,2019,472.12481983549964
Usera,2019-01-11,Friday,11,1,2019,445.31453341624876
Usera,2019-01-12,Saturday,12,1,2019,348.16090423904546
Usera,2019-01-13,Sunday,13,1,2019,290.07512553220647
Usera,2019-01-14,Monday,14,1,2019,415.6759418336126
Usera,2019-01-15,Tuesday,15,1,2019,419.42070555848693
Usera,2019-01-16,Wednesday,16,1,2019,387.63170819069194
Usera,2019-01-17,Thursday,17,1,2019,430.59790326811446
Usera,2019-01-18,Friday,18,1,2019,437.85884957919956
Usera,2019-01-19,Saturday,19,1,2019,334.7698397693774
Usera,2019-01-20,Sunday,20,1,2019,284.5608375219932
Usera,2019-01-21,Monday,21,1,2019,409.09202015705193
Usera,2019-01-22,Tuesday,22,1,2019,418.9559131257816
Usera,2019-01-23,Wednesday,23,1,2019,414.7142084449745
Usera,2019-01-24,Thursday,24,1,2019,414.4829824414138
Usera,2019-01-25,Friday,25,1,2019,424.1827593869355
Usera,2019-01-26,Saturday,26,1,2019,344.1188096307232
Usera,2019-01-27,Sunday,27,1,2019,288.2884587537303
Usera,2019-01-28,Monday,28,1,2019,412.9168908106121
Usera,2019-01-29,Tuesday,29,1,2019,416.258386414424
Usera,2019-01-30,Wednesday,30,1,2019,410.91684343160443
Usera,2019-01-31,Thursday,31,1,2019,415.7819722364979
Usera,2019-02-01,Friday,1,2,2019,425.49447220808236
Usera,2019-02-02,Saturday,2,2,2019,348.7803062586293
Usera,2019-02-03,Sunday,3,2,2019,293.1846313144065
Usera,2019-02-04,Monday,4,2,2019,419.06584598934444
Usera,2019-02-05,Tuesday,5,2,2019,414.0348154570339
Usera,2019-02-06,Wednesday,6,2,2019,416.070748688835
Usera,2019-02-07,Thursday,7,2,2019,424.21293599828937
Usera,2019-02-08,Friday,8,2,2019,437.8044015629746
Usera,2019-02-09,Saturday,9,2,2019,346.67075186219114
Usera,2019-02-10,Sunday,10,2,2019,301.00124495012176
Usera,2019-02-11,Monday,11,2,2019,417.8121194908767
Usera,2019-02-12,Tuesday,12,2,2019,417.4716087676674
Usera,2019-02-13,Wednesday,13,2,2019,426.00771374021787
Usera,2019-02-14,Thursday,14,2,2019,433.4417734361959
Usera,2019-02-15,Friday,15,2,2019,442.7137464430145
Usera,2019-02-16,Saturday,16,2,2019,346.7104772393473
Usera,2019-02-17,Sunday,17,2,2019,290.49670400487474
Usera,2019-02-18,Monday,18,2,2019,411.3103570156759
Usera,2019-02-19,Tuesday,19,2,2019,416.49627101295494
Usera,2019-02-20,Wednesday,20,2,2019,419.2695042207245
Usera,2019-02-21,Thursday,21,2,2019,422.1259010572354
Usera,2019-02-22,Friday,22,2,2019,430.1740272446763
Usera,2019-02-23,Saturday,23,2,2019,339.5020917034895
Usera,2019-02-24,Sunday,24,2,2019,291.5102970948986
Usera,2019-02-25,Monday,25,2,2019,411.7640876199511
Usera,2019-02-26,Tuesday,26,2,2019,418.77018342975947
Usera,2019-02-27,Wednesday,27,2,2019,417.13722053213036
Usera,2019-02-28,Thursday,28,2,2019,431.52748761207977
Usera,2019-03-01,Friday,1,3,2019,413.772474268487
Usera,2019-03-02,Saturday,2,3,2019,328.61544204686123
Usera,2019-03-03,Sunday,3,3,2019,292.0770879896606
Usera,2019-03-04,Monday,4,3,2019,399.75729611704304
Usera,2019-03-05,Tuesday,5,3,2019,419.23235899985673
Usera,2019-03-06,Wednesday,6,3,2019,415.89188590321095
Usera,2019-03-07,Thursday,7,3,2019,409.22068618064526
Usera,2019-03-08,Friday,8,3,2019,447.1305099696418
Usera,2019-03-09,Saturday,9,3,2019,339.96144661757603
Usera,2019-03-10,Sunday,10,3,2019,293.2186818521233
Usera,2019-03-11,Monday,11,3,2019,412.67357260311775
Usera,2019-03-12,Tuesday,12,3,2019,413.6252337166034
Usera,2019-03-13,Wednesday,13,3,2019,409.7845605651206
Usera,2019-03-14,Thursday,14,3,2019,413.6451806438329
Usera,2019-03-15,Friday,15,3,2019,427.7668609852093
Usera,2019-03-16,Saturday,16,3,2019,333.4959843098835
Usera,2019-03-17,Sunday,17,3,2019,290.2673314040348
Usera,2019-03-18,Monday,18,3,2019,414.59769294914054
Usera,2019-03-19,Tuesday,19,3,2019,418.9158206013267
Usera,2019-03-20,Wednesday,20,3,2019,416.0169962132653
Usera,2019-03-21,Thursday,21,3,2019,419.9920464155617
Usera,2019-03-22,Friday,22,3,2019,429.43353317719186
Usera,2019-03-23,Saturday,23,3,2019,331.858748313526
Usera,2019-03-24,Sunday,24,3,2019,305.3238750222298
Usera,2019-03-25,Monday,25,3,2019,408.3747979503958
Usera,2019-03-26,Tuesday,26,3,2019,411.4772849078728
Usera,2019-03-27,Wednesday,27,3,2019,416.5717923371737
Usera,2019-03-28,Thursday,28,3,2019,419.8732392623438
Usera,2019-03-29,Friday,29,3,2019,432.21968475205927
Usera,2019-03-30,Saturday,30,3,2019,339.740456372051
Usera,2019-03-31,Sunday,31,3,2019,295.25218694841595
Usera,2019-04-01,Monday,1,4,2019,420.7794288428002
Usera,2019-04-02,Tuesday,2,4,2019,422.44598249830403
Usera,2019-04-03,Wednesday,3,4,2019,424.067537406984
Usera,2019-04-04,Thursday,4,4,2019,429.78445261185004
Usera,2019-04-05,Friday,5,4,2019,444.32948497938025
Usera,2019-04-06,Saturday,6,4,2019,339.45203560287666
Usera,2019-04-07,Sunday,7,4,2019,288.96590608797914
Usera,2019-04-08,Monday,8,4,2019,433.63524788580247
Usera,2019-04-09,Tuesday,9,4,2019,411.44747219684876
Usera,2019-04-10,Wednesday,10,4,2019,428.4183061287866
Usera,2019-04-11,Thursday,11,4,2019,429.65857038713585
Usera,2019-04-12,Friday,12,4,2019,433.8008793405986
Usera,2019-04-13,Saturday,13,4,2019,323.53621679772397
Usera,2019-04-14,Sunday,14,4,2019,274.8419544047876
Usera,2019-04-15,Monday,15,4,2019,367.7301245102843
Usera,2019-04-16,Tuesday,16,4,2019,365.4869504001825
Usera,2019-04-17,Wednesday,17,4,2019,363.80824111694744
Usera,2019-04-18,Thursday,18,4,2019,218.61998704947308
Usera,2019-04-19,Friday,19,4,2019,203.10013177489938
Usera,2019-04-20,Saturday,20,4,2019,242.3114883937183
Usera,2019-04-21,Sunday,21,4,2019,243.4410686989607
Usera,2019-04-22,Monday,22,4,2019,391.0991702406399
Usera,2019-04-23,Tuesday,23,4,2019,416.8813740775427
Usera,2019-04-24,Wednesday,24,4,2019,409.8395928026364
Usera,2019-04-25,Thursday,25,4,2019,422.3909674076408
Usera,2019-04-26,Friday,26,4,2019,441.98291301673976
Usera,2019-04-27,Saturday,27,4,2019,351.51697283754686
Usera,2019-04-28,Sunday,28,4,2019,304.06367916607485
Usera,2019-04-29,Monday,29,4,2019,424.106662320642
Usera,2019-04-30,Tuesday,30,4,2019,459.6627334897644
Usera,2019-05-01,Wednesday,1,5,2019,248.21013472087148
Usera,2019-05-02,Thursday,2,5,2019,262.5378721151461
Usera,2019-05-03,Friday,3,5,2019,366.29429780542876
Usera,2019-05-04,Saturday,4,5,2019,312.44845601516425
Usera,2019-05-05,Sunday,5,5,2019,324.6701557237153
Usera,2019-05-06,Monday,6,5,2019,442.67403423561535
Usera,2019-05-07,Tuesday,7,5,2019,442.20321207269154
Usera,2019-05-08,Wednesday,8,5,2019,450.10804105684116
Usera,2019-05-09,Thursday,9,5,2019,434.8681528890694
Usera,2019-05-10,Friday,10,5,2019,454.4988823408722
Usera,2019-05-11,Saturday,11,5,2019,352.53519242829117
Usera,2019-05-12,Sunday,12,5,2019,304.38933464826573
Usera,2019-05-13,Monday,13,5,2019,417.14041760838256
Usera,2019-05-14,Tuesday,14,5,2019,437.43032286713986
Usera,2019-05-15,Wednesday,15,5,2019,304.559839393059
Usera,2019-05-16,Thursday,16,5,2019,434.2234755304848
Usera,2019-05-17,Friday,17,5,2019,440.94754854776005
Usera,2019-05-18,Saturday,18,5,2019,337.2893935557453
Usera,2019-05-19,Sunday,19,5,2019,281.30960486753054
Usera,2019-05-20,Monday,20,5,2019,411.4361250845608
Usera,2019-05-21,Tuesday,21,5,2019,415.0711054780642
Usera,2019-05-22,Wednesday,22,5,2019,422.0116567974966
Usera,2019-05-23,Thursday,23,5,2019,430.04679892934865
Usera,2019-05-24,Friday,24,5,2019,444.0215825780864
Usera,2019-05-25,Saturday,25,5,2019,341.64947677823557
Usera,2019-05-26,Sunday,26,5,2019,306.99186069450127
Usera,2019-05-27,Monday,27,5,2019,426.6497831088118
Usera,2019-05-28,Tuesday,28,5,2019,428.05985226957023
Usera,2019-05-29,Wednesday,29,5,2019,429.4559114837184
Usera,2019-05-30,Thursday,30,5,2019,432.4227834512409
Usera,2019-05-31,Friday,31,5,2019,446.11279158194833
Usera,2019-06-01,Saturday,1,6,2019,340.5460959148296
Usera,2019-06-02,Sunday,2,6,2019,304.87131322185326
Usera,2019-06-03,Monday,3,6,2019,427.9402900243358
